,concelho,ano,mes,distrito,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros
3773,Murça,2024,2,Vila Real,3632,61,769,15
3774,Murça,2024,3,Vila Real,3627,61,772,14
3775,Mértola,2022,3,Beja,6627,120,1211,37
3776,Mértola,2022,4,Beja,6630,120,1211,35
3777,Mértola,2022,5,Beja,6613,120,1210,35
3778,Mértola,2022,6,Beja,6615,120,1211,35
3779,Mértola,2022,7,Beja,6616,120,1219,35
3780,Mértola,2022,8,Beja,6623,120,1219,33
3781,Mértola,2022,9,Beja,6630,120,1220,33
3782,Mértola,2022,10,Beja,6635,120,1219,32
3783,Mértola,2022,11,Beja,6629,120,1218,32
3784,Mértola,2022,12,Beja,6627,120,1218,32
3785,Mértola,2023,1,Beja,6626,120,1220,33
3786,Mértola,2023,2,Beja,6631,120,1221,34
3787,Mértola,2023,3,Beja,6633,120,1222,35
3788,Mértola,2023,4,Beja,6633,120,1222,35
3789,Mértola,2023,5,Beja,6633,120,1222,35
3790,Mértola,2023,6,Beja,6642,120,1221,35
3791,Mértola,2023,7,Beja,6650,120,1221,36
3792,Mértola,2023,8,Beja,6654,120,1221,35
3793,Mértola,2023,9,Beja,6659,121,1223,34
3794,Mértola,2023,10,Beja,6654,121,1225,34
3795,Mértola,2023,11,Beja,6651,121,1225,34
3796,Mértola,2023,12,Beja,6651,121,1224,34
3797,Mértola,2024,1,Beja,6646,121,1223,34
3798,Mértola,2024,2,Beja,6652,121,1221,33
3799,Mértola,2024,3,Beja,6652,121,1221,34
3800,Mêda,2022,3,Guarda,4029,115,902,13
3801,Mêda,2022,4,Guarda,4027,115,902,14
3802,Mêda,2022,5,Guarda,4017,115,905,14
3803,Mêda,2022,6,Guarda,4022,115,906,12
3804,Mêda,2022,7,Guarda,4023,115,907,12
3805,Mêda,2022,8,Guarda,4024,115,907,14
3806,Mêda,2022,9,Guarda,4015,115,908,12
3807,Mêda,2022,10,Guarda,4014,116,910,12
3808,Mêda,2022,11,Guarda,4013,116,912,11
3809,Mêda,2022,12,Guarda,4014,116,911,13
3810,Mêda,2023,1,Guarda,4014,117,913,11
3811,Mêda,2023,2,Guarda,4011,117,913,11
3812,Mêda,2023,3,Guarda,4011,118,915,10
3813,Mêda,2023,4,Guarda,4011,118,915,10
3814,Mêda,2023,5,Guarda,4011,118,915,10
3815,Mêda,2023,6,Guarda,4011,118,915,14
3816,Mêda,2023,7,Guarda,4012,118,917,10
3817,Mêda,2023,8,Guarda,4011,118,917,11
3818,Mêda,2023,9,Guarda,4017,118,917,10
3819,Mêda,2023,10,Guarda,4016,118,918,10
3820,Mêda,2023,11,Guarda,4012,118,917,10
3821,Mêda,2023,12,Guarda,4014,118,916,10
3822,Mêda,2024,1,Guarda,4019,118,915,10
3823,Mêda,2024,2,Guarda,4020,118,916,9
3824,Mêda,2024,3,Guarda,4019,118,915,9
3825,Nazaré,2022,3,Leiria,12367,101,2540,94
3826,Nazaré,2022,4,Leiria,12371,101,2535,95
3827,Nazaré,2022,5,Leiria,12369,101,2540,97
3828,Nazaré,2022,6,Leiria,12393,101,2548,97
3829,Nazaré,2022,7,Leiria,12400,101,2551,99
3830,Nazaré,2022,8,Leiria,12413,101,2569,99
3831,Nazaré,2022,9,Leiria,12410,101,2579,89
3832,Nazaré,2022,10,Leiria,12409,101,2581,89
3833,Nazaré,2022,11,Leiria,12403,101,2583,95
3834,Nazaré,2022,12,Leiria,12420,101,2588,93
3835,Nazaré,2023,1,Leiria,12423,101,2588,88
3836,Nazaré,2023,2,Leiria,12424,101,2590,91
3837,Nazaré,2023,3,Leiria,12433,101,2589,92
3838,Nazaré,2023,4,Leiria,12433,101,2589,92
3839,Nazaré,2023,5,Leiria,12433,101,2589,92
3840,Nazaré,2023,6,Leiria,12508,101,2613,93
3841,Nazaré,2023,7,Leiria,12525,101,2609,91
3842,Nazaré,2023,8,Leiria,12536,101,2611,111
3843,Nazaré,2023,9,Leiria,12545,101,2612,86
3844,Nazaré,2023,10,Leiria,12546,101,2608,89
3845,Nazaré,2023,11,Leiria,12541,101,2611,91
3846,Nazaré,2023,12,Leiria,12547,101,2612,96
3847,Nazaré,2024,1,Leiria,12537,101,2617,90
3848,Nazaré,2024,2,Leiria,12542,101,2614,88
3849,Nazaré,2024,3,Leiria,12543,101,2625,85
3850,Nelas,2022,3,Viseu,7198,113,2081,64
3851,Nelas,2022,4,Viseu,7199,113,2080,66
3852,Nelas,2022,5,Viseu,7201,113,2080,69
3853,Nelas,2022,6,Viseu,7211,113,2078,70
3854,Nelas,2022,7,Viseu,7207,113,2078,70
3855,Nelas,2022,8,Viseu,7222,113,2079,74
3856,Nelas,2022,9,Viseu,7215,113,2083,72
3857,Nelas,2022,10,Viseu,7220,113,2087,73
3858,Nelas,2022,11,Viseu,7221,113,2087,72
3859,Nelas,2022,12,Viseu,7221,113,2086,78
3860,Nelas,2023,1,Viseu,7229,113,2083,72
3861,Nelas,2023,2,Viseu,7239,113,2085,71
3862,Nelas,2023,3,Viseu,7243,113,2085,70
3863,Nelas,2023,4,Viseu,7243,113,2085,70
3864,Nelas,2023,5,Viseu,7243,113,2085,70
3865,Nelas,2023,6,Viseu,7251,113,2090,69
3866,Nelas,2023,7,Viseu,7249,113,2093,69
3867,Nelas,2023,8,Viseu,7253,113,2094,69
3868,Nelas,2023,9,Viseu,7259,113,2096,69
3869,Nelas,2023,10,Viseu,7257,113,2100,69
3870,Nelas,2023,11,Viseu,7265,113,2098,66
3871,Nelas,2023,12,Viseu,7259,113,2100,70
3872,Nelas,2024,1,Viseu,7266,113,2108,65
3873,Nelas,2024,2,Viseu,7263,114,2106,64
3874,Nelas,2024,3,Viseu,7267,114,2110,63
3875,Nisa,2022,3,Portalegre,5455,54,1333,5
3876,Nisa,2022,4,Portalegre,5454,54,1333,5
3877,Nisa,2022,5,Portalegre,5447,54,1333,6
3878,Nisa,2022,6,Portalegre,5446,54,1335,6
3879,Nisa,2022,7,Portalegre,5450,54,1336,6
3880,Nisa,2022,8,Portalegre,5454,54,1339,6
3881,Nisa,2022,9,Portalegre,5447,54,1335,7
3882,Nisa,2022,10,Portalegre,5451,54,1334,7
3883,Nisa,2022,11,Portalegre,5455,55,1336,7
3884,Nisa,2022,12,Portalegre,5452,55,1339,8
3885,Nisa,2023,1,Portalegre,5455,55,1339,7
3886,Nisa,2023,2,Portalegre,5464,55,1338,7
3887,Nisa,2023,3,Portalegre,5465,54,1348,8
3888,Nisa,2023,4,Portalegre,5465,54,1348,8
3889,Nisa,2023,5,Portalegre,5465,54,1348,8
3890,Nisa,2023,6,Portalegre,5465,54,1354,9
3891,Nisa,2023,7,Portalegre,5474,54,1354,10
3892,Nisa,2023,8,Portalegre,5476,54,1356,9
3893,Nisa,2023,9,Portalegre,5473,54,1361,8
3894,Nisa,2023,10,Portalegre,5473,54,1364,9
3895,Nisa,2023,11,Portalegre,5469,54,1363,10
3896,Nisa,2023,12,Portalegre,5461,54,1357,10
3897,Nisa,2024,1,Portalegre,5465,54,1361,9
3898,Nisa,2024,2,Portalegre,5467,54,1362,9
3899,Nisa,2024,3,Portalegre,5463,55,1357,10
3900,Odemira,2022,3,Beja,15847,387,3828,80
3901,Odemira,2022,4,Beja,15843,387,3840,96
3902,Odemira,2022,5,Beja,15838,387,3847,88
3903,Odemira,2022,6,Beja,15862,387,3852,98
3904,Odemira,2022,7,Beja,15884,387,3858,103
3905,Odemira,2022,8,Beja,15884,387,3869,103
3906,Odemira,2022,9,Beja,15884,387,3870,100
3907,Odemira,2022,10,Beja,15892,387,3870,91
3908,Odemira,2022,11,Beja,15893,387,3873,91
3909,Odemira,2022,12,Beja,15886,387,3874,124
3910,Odemira,2023,1,Beja,15895,387,3878,94
3911,Odemira,2023,2,Beja,15897,387,3888,96
3912,Odemira,2023,3,Beja,15905,387,3892,91
3913,Odemira,2023,4,Beja,15904,387,3892,91
3914,Odemira,2023,5,Beja,15904,387,3892,91
3915,Odemira,2023,6,Beja,15908,387,3899,97
3916,Odemira,2023,7,Beja,15921,387,3910,99
3917,Odemira,2023,8,Beja,15922,387,3911,103
3918,Odemira,2023,9,Beja,15922,387,3910,93
3919,Odemira,2023,10,Beja,15938,387,3919,87
3920,Odemira,2023,11,Beja,15943,387,3920,95
3921,Odemira,2023,12,Beja,15932,387,3918,115
3922,Odemira,2024,1,Beja,15938,387,3919,81
3923,Odemira,2024,2,Beja,15946,388,3911,79
3924,Odemira,2024,3,Beja,15947,388,3915,77
3925,Odivelas,2022,3,Lisboa,66837,327,13413,236
3926,Odivelas,2022,4,Lisboa,66838,327,13398,238
3927,Odivelas,2022,5,Lisboa,66864,327,13393,236
3928,Odivelas,2022,6,Lisboa,66958,327,13411,237
3929,Odivelas,2022,7,Lisboa,67046,327,13441,240
3930,Odivelas,2022,8,Lisboa,67143,327,13480,241
3931,Odivelas,2022,9,Lisboa,67156,327,13503,234
3932,Odivelas,2022,10,Lisboa,67228,327,13539,235
3933,Odivelas,2022,11,Lisboa,67292,327,13558,239
3934,Odivelas,2022,12,Lisboa,67358,327,13565,234
3935,Odivelas,2023,1,Lisboa,67385,327,13579,234
3936,Odivelas,2023,2,Lisboa,67439,327,13592,231
3937,Odivelas,2023,3,Lisboa,67501,328,13580,231
3938,Odivelas,2023,4,Lisboa,67501,328,13579,231
3939,Odivelas,2023,5,Lisboa,67501,328,13579,231
3940,Odivelas,2023,6,Lisboa,67704,328,13632,238
3941,Odivelas,2023,7,Lisboa,67730,328,13637,233
3942,Odivelas,2023,8,Lisboa,67807,328,13647,231
3943,Odivelas,2023,9,Lisboa,67847,328,13672,228
3944,Odivelas,2023,10,Lisboa,67950,328,13697,225
3945,Odivelas,2023,11,Lisboa,67989,328,13718,224
3946,Odivelas,2023,12,Lisboa,68014,328,13715,224
3947,Odivelas,2024,1,Lisboa,68054,330,13717,220
3948,Odivelas,2024,2,Lisboa,68051,330,13722,217
3949,Odivelas,2024,3,Lisboa,68072,330,13728,222
3950,Oeiras,2022,3,Lisboa,84027,445,17483,418
3951,Oeiras,2022,4,Lisboa,84026,445,17501,416
3952,Oeiras,2022,5,Lisboa,84057,445,17502,443
3953,Oeiras,2022,6,Lisboa,84107,445,17525,431
3954,Oeiras,2022,7,Lisboa,84118,447,17541,421
3955,Oeiras,2022,8,Lisboa,84177,448,17568,434
3956,Oeiras,2022,9,Lisboa,84154,448,17595,408
3957,Oeiras,2022,10,Lisboa,84243,448,17598,417
3958,Oeiras,2022,11,Lisboa,84311,448,17614,448
3959,Oeiras,2022,12,Lisboa,84349,451,17625,443
3960,Oeiras,2023,1,Lisboa,84373,451,17634,404
3961,Oeiras,2023,2,Lisboa,84429,451,17630,406
3962,Oeiras,2023,3,Lisboa,84431,451,17639,404
3963,Oeiras,2023,4,Lisboa,84432,451,17638,404
3964,Oeiras,2023,5,Lisboa,84432,451,17638,404
3965,Oeiras,2023,6,Lisboa,84484,451,17700,417
3966,Oeiras,2023,7,Lisboa,84562,451,17729,418
3967,Oeiras,2023,8,Lisboa,84602,451,17740,417
3968,Oeiras,2023,9,Lisboa,84621,451,17766,409
3969,Oeiras,2023,10,Lisboa,84643,451,17776,436
3970,Oeiras,2023,11,Lisboa,84691,451,17790,444
3971,Oeiras,2023,12,Lisboa,84697,451,17794,441
3972,Oeiras,2024,1,Lisboa,84723,451,17795,398
3973,Oeiras,2024,2,Lisboa,84687,451,17811,396
3974,Oeiras,2024,3,Lisboa,84691,451,17810,394
3975,Oleiros,2022,3,Castelo Branco,4294,157,1200,14
3976,Oleiros,2022,4,Castelo Branco,4293,157,1199,14
3977,Oleiros,2022,5,Castelo Branco,4282,157,1199,16
3978,Oleiros,2022,6,Castelo Branco,4285,157,1201,16
3979,Oleiros,2022,7,Castelo Branco,4282,157,1202,17
3980,Oleiros,2022,8,Castelo Branco,4285,157,1198,16
3981,Oleiros,2022,9,Castelo Branco,4285,157,1197,16
3982,Oleiros,2022,10,Castelo Branco,4280,157,1198,16
3983,Oleiros,2022,11,Castelo Branco,4277,157,1195,14
3984,Oleiros,2022,12,Castelo Branco,4276,157,1196,14
3985,Oleiros,2023,1,Castelo Branco,4276,157,1193,13
3986,Oleiros,2023,2,Castelo Branco,4271,157,1196,12
3987,Oleiros,2023,3,Castelo Branco,4270,157,1196,12
3988,Oleiros,2023,4,Castelo Branco,4270,157,1196,12
3989,Oleiros,2023,5,Castelo Branco,4270,157,1196,12
3990,Oleiros,2023,6,Castelo Branco,4282,157,1198,14
3991,Oleiros,2023,7,Castelo Branco,4289,157,1198,14
3992,Oleiros,2023,8,Castelo Branco,4285,157,1197,12
3993,Oleiros,2023,9,Castelo Branco,4284,157,1195,10
3994,Oleiros,2023,10,Castelo Branco,4281,157,1191,10
3995,Oleiros,2023,11,Castelo Branco,4281,157,1192,11
3996,Oleiros,2023,12,Castelo Branco,4281,157,1192,11
3997,Oleiros,2024,1,Castelo Branco,4277,157,1192,8
3998,Oleiros,2024,2,Castelo Branco,4270,157,1189,8
3999,Oleiros,2024,3,Castelo Branco,4270,157,1186,7
4000,Olhão,2022,3,Faro,23987,235,5729,106
4001,Olhão,2022,4,Faro,23989,236,5738,109
4002,Olhão,2022,5,Faro,23992,236,5741,105
4003,Olhão,2022,6,Faro,24006,236,5769,103
4004,Olhão,2022,7,Faro,24042,236,5771,102
4005,Olhão,2022,8,Faro,24049,236,5781,100
4006,Olhão,2022,9,Faro,24052,236,5786,96
4007,Olhão,2022,10,Faro,24066,236,5790,97
4008,Olhão,2022,11,Faro,24065,236,5782,96
4009,Olhão,2022,12,Faro,24068,237,5791,99
4010,Olhão,2023,1,Faro,24083,237,5795,93
4011,Olhão,2023,2,Faro,24102,237,5797,92
4012,Olhão,2023,3,Faro,24113,237,5809,91
4013,Olhão,2023,4,Faro,24114,237,5809,91
4014,Olhão,2023,5,Faro,24114,237,5809,91
4015,Olhão,2023,6,Faro,24213,237,5838,92
4016,Olhão,2023,7,Faro,24233,237,5840,92
4017,Olhão,2023,8,Faro,24245,237,5851,90
4018,Olhão,2023,9,Faro,24260,237,5857,89
4019,Olhão,2023,10,Faro,24262,237,5862,89
4020,Olhão,2023,11,Faro,24274,237,5877,88
4021,Olhão,2023,12,Faro,24276,237,5882,91
4022,Olhão,2024,1,Faro,24287,239,5888,85
4023,Olhão,2024,2,Faro,24280,238,5893,84
4024,Olhão,2024,3,Faro,24294,237,5904,84
4025,Oliveira de Azeméis,2022,3,Aveiro,26386,335,6027,298
4026,Oliveira de Azeméis,2022,4,Aveiro,26387,336,6028,295
4027,Oliveira de Azeméis,2022,5,Aveiro,26385,336,6022,277
4028,Oliveira de Azeméis,2022,6,Aveiro,26387,336,6028,283
4029,Oliveira de Azeméis,2022,7,Aveiro,26421,336,6061,289
4030,Oliveira de Azeméis,2022,8,Aveiro,26451,338,6058,269
4031,Oliveira de Azeméis,2022,9,Aveiro,26466,338,6055,275
4032,Oliveira de Azeméis,2022,10,Aveiro,26474,338,6045,270
4033,Oliveira de Azeméis,2022,11,Aveiro,26512,338,6040,276
4034,Oliveira de Azeméis,2022,12,Aveiro,26546,338,6037,277
4035,Oliveira de Azeméis,2023,1,Aveiro,26563,338,6047,272
4036,Oliveira de Azeméis,2023,2,Aveiro,26565,338,6050,275
4037,Oliveira de Azeméis,2023,3,Aveiro,26570,339,6052,274
4038,Oliveira de Azeméis,2023,4,Aveiro,26569,339,6052,274
4039,Oliveira de Azeméis,2023,5,Aveiro,26569,339,6052,274
4040,Oliveira de Azeméis,2023,6,Aveiro,26622,339,6086,284
4041,Oliveira de Azeméis,2023,7,Aveiro,26627,339,6110,288
4042,Oliveira de Azeméis,2023,8,Aveiro,26618,339,6107,275
4043,Oliveira de Azeméis,2023,9,Aveiro,26628,339,6083,283
4044,Oliveira de Azeméis,2023,10,Aveiro,26662,339,6079,268
4045,Oliveira de Azeméis,2023,11,Aveiro,26674,339,6078,288
4046,Oliveira de Azeméis,2023,12,Aveiro,26680,339,6075,283
4047,Oliveira de Azeméis,2024,1,Aveiro,26699,339,6081,271
4048,Oliveira de Azeméis,2024,2,Aveiro,26709,339,6073,272
4049,Oliveira de Azeméis,2024,3,Aveiro,26716,339,6080,271
4050,Oliveira de Frades,2022,3,Viseu,5134,133,1407,41
4051,Oliveira de Frades,2022,4,Viseu,5134,133,1412,38
4052,Oliveira de Frades,2022,5,Viseu,5133,133,1413,37
4053,Oliveira de Frades,2022,6,Viseu,5135,133,1416,35
4054,Oliveira de Frades,2022,7,Viseu,5142,133,1421,34
4055,Oliveira de Frades,2022,8,Viseu,5143,133,1424,37
4056,Oliveira de Frades,2022,9,Viseu,5151,133,1425,33
4057,Oliveira de Frades,2022,10,Viseu,5150,133,1422,31
4058,Oliveira de Frades,2022,11,Viseu,5154,133,1427,32
4059,Oliveira de Frades,2022,12,Viseu,5156,133,1429,31
4060,Oliveira de Frades,2023,1,Viseu,5153,133,1428,31
4061,Oliveira de Frades,2023,2,Viseu,5155,133,1431,32
4062,Oliveira de Frades,2023,3,Viseu,5154,133,1429,31
4063,Oliveira de Frades,2023,4,Viseu,5154,133,1429,31
4064,Oliveira de Frades,2023,5,Viseu,5154,133,1429,31
4065,Oliveira de Frades,2023,6,Viseu,5161,133,1442,33
4066,Oliveira de Frades,2023,7,Viseu,5168,134,1444,30
4067,Oliveira de Frades,2023,8,Viseu,5167,134,1451,31
4068,Oliveira de Frades,2023,9,Viseu,5167,134,1456,30
4069,Oliveira de Frades,2023,10,Viseu,5170,134,1459,30
4070,Oliveira de Frades,2023,11,Viseu,5167,134,1462,32
4071,Oliveira de Frades,2023,12,Viseu,5170,134,1463,30
4072,Oliveira de Frades,2024,1,Viseu,5172,134,1466,29
4073,Oliveira de Frades,2024,2,Viseu,5175,134,1468,30
4074,Oliveira de Frades,2024,3,Viseu,5171,134,1469,29
4075,Oliveira do Bairro,2022,3,Aveiro,10410,160,2875,122
4076,Oliveira do Bairro,2022,4,Aveiro,10428,160,2885,123
4077,Oliveira do Bairro,2022,5,Aveiro,10426,160,2896,117
4078,Oliveira do Bairro,2022,6,Aveiro,10444,160,2905,117
4079,Oliveira do Bairro,2022,7,Aveiro,10444,160,2913,121
4080,Oliveira do Bairro,2022,8,Aveiro,10447,160,2913,118
4081,Oliveira do Bairro,2022,9,Aveiro,10456,160,2903,120
4082,Oliveira do Bairro,2022,10,Aveiro,10458,160,2906,119
4083,Oliveira do Bairro,2022,11,Aveiro,10470,160,2892,117
4084,Oliveira do Bairro,2022,12,Aveiro,10474,161,2889,117
4085,Oliveira do Bairro,2023,1,Aveiro,10490,161,2882,116
4086,Oliveira do Bairro,2023,2,Aveiro,10506,161,2884,116
4087,Oliveira do Bairro,2023,3,Aveiro,10514,161,2880,113
4088,Oliveira do Bairro,2023,4,Aveiro,10514,161,2880,113
4089,Oliveira do Bairro,2023,5,Aveiro,10514,161,2880,113
4090,Oliveira do Bairro,2023,6,Aveiro,10547,161,2915,117
4091,Oliveira do Bairro,2023,7,Aveiro,10563,161,2919,115
4092,Oliveira do Bairro,2023,8,Aveiro,10567,161,2907,115
4093,Oliveira do Bairro,2023,9,Aveiro,10569,161,2909,116
4094,Oliveira do Bairro,2023,10,Aveiro,10578,161,2897,113
4095,Oliveira do Bairro,2023,11,Aveiro,10587,161,2892,115
4096,Oliveira do Bairro,2023,12,Aveiro,10594,161,2892,112
4097,Oliveira do Bairro,2024,1,Aveiro,10615,161,2892,108
4098,Oliveira do Bairro,2024,2,Aveiro,10625,163,2889,110
4099,Oliveira do Bairro,2024,3,Aveiro,10633,163,2893,110
4100,Oliveira do Hospital,2022,3,Coimbra,11192,177,3253,66
4101,Oliveira do Hospital,2022,4,Coimbra,11190,177,3252,66
4102,Oliveira do Hospital,2022,5,Coimbra,11171,177,3260,65
4103,Oliveira do Hospital,2022,6,Coimbra,11176,177,3259,63
4104,Oliveira do Hospital,2022,7,Coimbra,11168,177,3263,66
4105,Oliveira do Hospital,2022,8,Coimbra,11181,177,3268,66
4106,Oliveira do Hospital,2022,9,Coimbra,11182,177,3266,63
4107,Oliveira do Hospital,2022,10,Coimbra,11198,177,3267,61
4108,Oliveira do Hospital,2022,11,Coimbra,11201,177,3264,58
4109,Oliveira do Hospital,2022,12,Coimbra,11203,177,3265,57
4110,Oliveira do Hospital,2023,1,Coimbra,11203,177,3273,58
4111,Oliveira do Hospital,2023,2,Coimbra,11207,179,3274,57
4112,Oliveira do Hospital,2023,3,Coimbra,11215,179,3274,57
4113,Oliveira do Hospital,2023,4,Coimbra,11215,179,3274,57
4114,Oliveira do Hospital,2023,5,Coimbra,11215,179,3274,57
4115,Oliveira do Hospital,2023,6,Coimbra,11219,183,3283,53
4116,Oliveira do Hospital,2023,7,Coimbra,11224,183,3277,57
4117,Oliveira do Hospital,2023,8,Coimbra,11237,183,3279,52
4118,Oliveira do Hospital,2023,9,Coimbra,11243,183,3281,50
4119,Oliveira do Hospital,2023,10,Coimbra,11254,183,3280,50
4120,Oliveira do Hospital,2023,11,Coimbra,11259,183,3284,50
4121,Oliveira do Hospital,2023,12,Coimbra,11261,183,3286,50
4122,Oliveira do Hospital,2024,1,Coimbra,11267,183,3290,50
4123,Oliveira do Hospital,2024,2,Coimbra,11259,183,3289,49
4124,Oliveira do Hospital,2024,3,Coimbra,11271,184,3288,49
4125,Ourique,2022,3,Beja,3240,112,770,15
4126,Ourique,2022,4,Beja,3239,112,769,15
4127,Ourique,2022,5,Beja,3233,112,768,15
4128,Ourique,2022,6,Beja,3235,112,769,15
4129,Ourique,2022,7,Beja,3240,118,768,14
4130,Ourique,2022,8,Beja,3237,118,771,14
4131,Ourique,2022,9,Beja,3241,118,776,13
4132,Ourique,2022,10,Beja,3239,118,777,11
4133,Ourique,2022,11,Beja,3239,118,777,11
4134,Ourique,2022,12,Beja,3237,118,781,14
4135,Ourique,2023,1,Beja,3243,118,785,11
4136,Ourique,2023,2,Beja,3243,118,785,11
4137,Ourique,2023,3,Beja,3246,119,786,13
4138,Ourique,2023,4,Beja,3246,119,786,13
4139,Ourique,2023,5,Beja,3246,119,786,13
4140,Ourique,2023,6,Beja,3253,119,787,11
4141,Ourique,2023,7,Beja,3254,119,785,11
4142,Ourique,2023,8,Beja,3254,119,785,11
4143,Ourique,2023,9,Beja,3253,119,785,11
4144,Ourique,2023,10,Beja,3258,119,785,11
4145,Ourique,2023,11,Beja,3259,119,785,12
4146,Ourique,2023,12,Beja,3258,119,784,15
4147,Ourique,2024,1,Beja,3258,119,785,12
4148,Ourique,2024,2,Beja,3255,119,789,13
4149,Ourique,2024,3,Beja,3254,119,790,13
4150,Ourém,2022,3,Santarém,25534,406,5810,115
4151,Ourém,2022,4,Santarém,25535,406,5813,112
4152,Ourém,2022,5,Santarém,25540,406,5832,110
4153,Ourém,2022,6,Santarém,25549,406,5848,111
4154,Ourém,2022,7,Santarém,25579,407,5849,113
4155,Ourém,2022,8,Santarém,25607,409,5853,114
4156,Ourém,2022,9,Santarém,25636,410,5859,112
4157,Ourém,2022,10,Santarém,25650,411,5868,112
4158,Ourém,2022,11,Santarém,25677,411,5871,111
4159,Ourém,2022,12,Santarém,25689,411,5877,115
4160,Ourém,2023,1,Santarém,25720,411,5897,106
4161,Ourém,2023,2,Santarém,25739,411,5906,106
4162,Ourém,2023,3,Santarém,25751,412,5909,109
4163,Ourém,2023,4,Santarém,25751,412,5909,109
4164,Ourém,2023,5,Santarém,25751,412,5909,109
4165,Ourém,2023,6,Santarém,25826,412,5936,107
4166,Ourém,2023,7,Santarém,25834,412,5936,111
4167,Ourém,2023,8,Santarém,25887,412,5939,105
4168,Ourém,2023,9,Santarém,25906,412,5949,104
4169,Ourém,2023,10,Santarém,25930,413,5948,100
4170,Ourém,2023,11,Santarém,25945,413,5961,103
4171,Ourém,2023,12,Santarém,25932,413,5972,105
4172,Ourém,2024,1,Santarém,25958,413,5980,103
4173,Ourém,2024,2,Santarém,25960,413,5984,104
4174,Ourém,2024,3,Santarém,25969,413,6002,109
4175,Ovar,2022,3,Aveiro,26067,282,5471,253
4176,Ovar,2022,4,Aveiro,26075,282,5475,254
4177,Ovar,2022,5,Aveiro,26091,282,5487,260
4178,Ovar,2022,6,Aveiro,26089,282,5524,261
4179,Ovar,2022,7,Aveiro,26115,282,5558,257
4180,Ovar,2022,8,Aveiro,26122,282,5565,272
4181,Ovar,2022,9,Aveiro,26123,282,5531,252
4182,Ovar,2022,10,Aveiro,26126,282,5525,247
4183,Ovar,2022,11,Aveiro,26133,282,5518,243
4184,Ovar,2022,12,Aveiro,26141,282,5508,250
4185,Ovar,2023,1,Aveiro,26168,282,5516,238
4186,Ovar,2023,2,Aveiro,26169,282,5522,235
4187,Ovar,2023,3,Aveiro,26181,283,5526,236
4188,Ovar,2023,4,Aveiro,26182,283,5526,236
4189,Ovar,2023,5,Aveiro,26182,283,5526,236
4190,Ovar,2023,6,Aveiro,26253,283,5615,239
4191,Ovar,2023,7,Aveiro,26278,284,5628,233
4192,Ovar,2023,8,Aveiro,26296,284,5614,246
4193,Ovar,2023,9,Aveiro,26309,284,5574,221
4194,Ovar,2023,10,Aveiro,26311,284,5566,222
4195,Ovar,2023,11,Aveiro,26314,284,5572,229
4196,Ovar,2023,12,Aveiro,26307,284,5574,232
4197,Ovar,2024,1,Aveiro,26333,285,5573,226
4198,Ovar,2024,2,Aveiro,26335,285,5571,221
4199,Ovar,2024,3,Aveiro,26355,285,5588,221
4200,Palmela,2022,3,Setúbal,28151,481,9734,234
4201,Palmela,2022,4,Setúbal,28151,482,9741,237
4202,Palmela,2022,5,Setúbal,28172,482,9769,257
4203,Palmela,2022,6,Setúbal,28215,482,9794,258
4204,Palmela,2022,7,Setúbal,28245,482,9810,247
4205,Palmela,2022,8,Setúbal,28276,482,9814,297
4206,Palmela,2022,9,Setúbal,28278,482,9817,241
4207,Palmela,2022,10,Setúbal,28297,482,9818,247
4208,Palmela,2022,11,Setúbal,28342,482,9819,243
4209,Palmela,2022,12,Setúbal,28369,482,9828,242
4210,Palmela,2023,1,Setúbal,28408,482,9846,232
4211,Palmela,2023,2,Setúbal,28426,482,9857,236
4212,Palmela,2023,3,Setúbal,28442,482,9879,229
4213,Palmela,2023,4,Setúbal,28443,482,9879,229
4214,Palmela,2023,5,Setúbal,28443,482,9879,229
4215,Palmela,2023,6,Setúbal,28518,487,9962,237
4216,Palmela,2023,7,Setúbal,28581,488,9977,228
4217,Palmela,2023,8,Setúbal,28619,489,9996,285
4218,Palmela,2023,9,Setúbal,28620,490,9993,222
4219,Palmela,2023,10,Setúbal,28679,490,9994,220
4220,Palmela,2023,11,Setúbal,28717,490,9991,216
4221,Palmela,2023,12,Setúbal,28754,490,9993,218
4222,Palmela,2024,1,Setúbal,28788,490,9992,213
4223,Palmela,2024,2,Setúbal,28818,490,10006,210
4224,Palmela,2024,3,Setúbal,28826,491,10028,217
4225,Pampilhosa da Serra,2022,3,Coimbra,4458,101,802,4
4226,Pampilhosa da Serra,2022,4,Coimbra,4451,101,800,4
4227,Pampilhosa da Serra,2022,5,Coimbra,4436,101,802,4
4228,Pampilhosa da Serra,2022,6,Coimbra,4442,101,803,3
4229,Pampilhosa da Serra,2022,7,Coimbra,4447,101,796,4
4230,Pampilhosa da Serra,2022,8,Coimbra,4449,101,795,4
4231,Pampilhosa da Serra,2022,9,Coimbra,4444,101,793,3
4232,Pampilhosa da Serra,2022,10,Coimbra,4443,101,794,3
4233,Pampilhosa da Serra,2022,11,Coimbra,4444,101,793,5
4234,Pampilhosa da Serra,2022,12,Coimbra,4436,101,794,5
4235,Pampilhosa da Serra,2023,1,Coimbra,4433,101,793,4
4236,Pampilhosa da Serra,2023,2,Coimbra,4434,101,791,2
